beds,baths,size,size_units,lot_size,lot_size_units,zip_code,latitudes,longitudes,price
4,2.5,1881.0,sqft,1881.0,sqft,98133,47.7377,-122.3431,870000.0
4,2.0,2178.0,sqft,6800.0,sqft,98133,47.7377,-122.3431,880000.0
2,1.0,1915.0,sqft,5077.0,sqft,98133,47.7377,-122.3431,725000.0
2,3.0,1073.0,sqft,2.71,acre,98133,47.7377,-122.3431,429900.0
4,1.5,1810.0,sqft,9998.0,sqft,98133,47.7377,-122.3431,764000.0
2,1.0,1260.0,sqft,7440.0,sqft,98133,47.7377,-122.3431,626000.0
4,3.0,2790.0,sqft,0.35,acre,98133,47.7377,-122.3431,965000.0
2,1.0,930.0,sqft,6000.0,sqft,98133,47.7377,-122.3431,620000.0
2,2.0,1040.0,sqft,6800.0,sqft,98133,47.7377,-122.3431,625000.0
3,2.0,1870.0,sqft,4000.0,sqft,98136,47.5398,-122.3878,849000.0
3,3.0,2070.0,sqft,4227.0,sqft,98136,47.5398,-122.3878,730000.0
4,2.5,2720.0,sqft,8000.0,sqft,98136,47.5398,-122.3878,1315000.0
3,2.5,2600.0,sqft,8023.0,sqft,98136,47.5398,-122.3878,1475000.0
2,2.0,1433.0,sqft,1948.0,sqft,98136,47.5398,-122.3878,750000.0
3,2.5,1396.0,sqft,4800.0,sqft,98136,47.5398,-122.3878,780000.0
4,2.5,1812.0,sqft,1632.0,sqft,98136,47.5398,-122.3878,825000.0
3,2.0,2100.0,sqft,7800.0,sqft,98136,47.5398,-122.3878,845000.0
4,3.0,2050.0,sqft,4362.0,sqft,98136,47.5398,-122.3878,920000.0
3,2.0,1910.0,sqft,7500.0,sqft,98136,47.5398,-122.3878,725000.0
3,3.0,1700.0,sqft,6882.0,sqft,98136,47.5398,-122.3878,1275000.0
4,2.5,2130.0,sqft,6250.0,sqft,98136,47.5398,-122.3878,960000.0
4,3.5,3060.0,sqft,0.96,acre,98136,47.5398,-122.3878,3931000.0
3,2.0,1470.0,sqft,1232.0,sqft,98136,47.5398,-122.3878,875000.0
3,3.0,1740.0,sqft,5000.0,sqft,98136,47.5398,-122.3878,1010000.0
3,1.0,940.0,sqft,4850.0,sqft,98136,47.5398,-122.3878,500000.0
4,2.0,2140.0,sqft,4947.0,sqft,98136,47.5398,-122.3878,960000.0
3,2.0,2284.0,sqft,6395.0,sqft,98136,47.5398,-122.3878,850000.0
3,3.0,2380.0,sqft,5000.0,sqft,98136,47.5398,-122.3878,1230000.0
4,2.0,1980.0,sqft,2242.0,sqft,98136,47.5398,-122.3878,785000.0
4,2.5,2190.0,sqft,4590.0,sqft,98136,47.5398,-122.3878,1075000.0
4,3.0,2900.0,sqft,7500.0,sqft,98136,47.5398,-122.3878,1175000.0
3,1.0,1000.0,sqft,9856.0,sqft,98136,47.5398,-122.3878,750000.0
4,3.5,3360.0,sqft,6000.0,sqft,98136,47.5398,-122.3878,1575000.0
3,3.5,2650.0,sqft,8500.0,sqft,98136,47.5398,-122.3878,1095000.0
4,3.5,3487.0,sqft,9500.0,sqft,98136,47.5398,-122.3878,2010000.0
3,2.0,1286.0,sqft,870.0,sqft,98136,47.5398,-122.3878,738000.0
3,2.0,1680.0,sqft,6000.0,sqft,98136,47.5398,-122.3878,910000.0
3,2.0,1640.0,sqft,5100.0,sqft,98136,47.5398,-122.3878,900000.0
2,2.5,994.0,sqft,1388.0,sqft,98136,47.5398,-122.3878,670000.0
5,3.0,2820.0,sqft,6250.0,sqft,98136,47.5398,-122.3878,900000.0
4,2.0,1830.0,sqft,6000.0,sqft,98136,47.5398,-122.3878,950000.0
3,2.0,1500.0,sqft,5750.0,sqft,98136,47.5398,-122.3878,770000.0
3,3.0,3400.0,sqft,8000.0,sqft,98136,47.5398,-122.3878,1150000.0
3,1.0,1670.0,sqft,5500.0,sqft,98136,47.5398,-122.3878,731000.0
3,2.0,1350.0,sqft,1056.0,sqft,98136,47.5398,-122.3878,722500.0
2,3.0,1212.0,sqft,0.7,acre,98136,47.5398,-122.3878,600000.0
4,3.0,1960.0,sqft,5200.0,sqft,98136,47.5398,-122.3878,1270000.0
1,1.0,831.0,sqft,0.7,acre,98136,47.5398,-122.3878,480000.0
3,2.5,1400.0,sqft,1001.0,sqft,98136,47.5398,-122.3878,785000.0
4,3.5,4350.0,sqft,7000.0,sqft,98136,47.5398,-122.3878,2000000.0
3,2.5,1760.0,sqft,1143.0,sqft,98136,47.5398,-122.3878,850000.0
2,1.0,1150.0,sqft,6340.0,sqft,98136,47.5398,-122.3878,845714.0
4,3.5,2011.0,sqft,2421.0,sqft,98136,47.5398,-122.3878,1130000.0
4,2.0,1640.0,sqft,4400.0,sqft,98136,47.5398,-122.3878,730000.0
3,2.5,2040.0,sqft,3298.0,sqft,98136,47.5398,-122.3878,1200000.0
3,3.5,1590.0,sqft,1781.0,sqft,98136,47.5398,-122.3878,820000.0
5,3.0,2820.0,sqft,6250.0,sqft,98136,47.5398,-122.3878,865000.0
5,1.0,2380.0,sqft,4240.0,sqft,98136,47.5398,-122.3878,539000.0
4,4.0,2120.0,sqft,6000.0,sqft,98136,47.5398,-122.3878,900000.0
3,2.5,2650.0,sqft,7548.0,sqft,98136,47.5398,-122.3878,1112000.0
4,3.5,1632.0,sqft,0.3,acre,98136,47.5398,-122.3878,825000.0
3,3.0,1620.0,sqft,5760.0,sqft,98136,47.5398,-122.3878,1058000.0
3,2.5,1860.0,sqft,7992.0,sqft,98136,47.5398,-122.3878,1050000.0
5,2.0,2660.0,sqft,6400.0,sqft,98136,47.5398,-122.3878,1125000.0
5,3.5,3590.0,sqft,0.36,acre,98136,47.5398,-122.3878,2350000.0
4,2.5,2780.0,sqft,8967.0,sqft,98136,47.5398,-122.3878,1530000.0
3,2.0,1170.0,sqft,979.0,sqft,98144,47.5846,-122.3005,740000.0
4,3.0,3410.0,sqft,7389.0,sqft,98144,47.5846,-122.3005,1850000.0
3,2.0,2600.0,sqft,4200.0,sqft,98144,47.5846,-122.3005,1525000.0
4,1.0,1340.0,sqft,6000.0,sqft,98144,47.5846,-122.3005,685000.0
3,2.0,1496.0,sqft,1.0,acre,98144,47.5846,-122.3005,910000.0
5,3.0,2450.0,sqft,4980.0,sqft,98144,47.5846,-122.3005,1270000.0
2,1.5,1131.0,sqft,1.0,acre,98144,47.5846,-122.3005,670000.0
2,1.5,1131.0,sqft,1.0,acre,98144,47.5846,-122.3005,685000.0
1,1.0,640.0,sqft,0.4,acre,98144,47.5846,-122.3005,497000.0
3,2.5,1380.0,sqft,1022.0,sqft,98144,47.5846,-122.3005,655000.0
2,1.0,850.0,sqft,4000.0,sqft,98144,47.5846,-122.3005,778000.0
3,2.5,1670.0,sqft,1304.0,sqft,98144,47.5846,-122.3005,875000.0
4,2.5,2220.0,sqft,3770.0,sqft,98144,47.5846,-122.3005,1235000.0
3,2.0,1540.0,sqft,1102.0,sqft,98144,47.5846,-122.3005,630000.0
3,2.0,1290.0,sqft,2700.0,sqft,98144,47.5846,-122.3005,925000.0
3,1.5,1220.0,sqft,2242.0,sqft,98144,47.5846,-122.3005,660000.0
4,2.0,2900.0,sqft,4700.0,sqft,98144,47.5846,-122.3005,1275000.0
3,2.5,1660.0,sqft,1681.0,sqft,98144,47.5846,-122.3005,690000.0
2,2.0,1170.0,sqft,588.0,sqft,98144,47.5846,-122.3005,644999.0
4,2.0,2440.0,sqft,4002.0,sqft,98144,47.5846,-122.3005,1116000.0
3,1.0,1780.0,sqft,5000.0,sqft,98144,47.5846,-122.3005,975000.0
3,3.0,1460.0,sqft,7200.0,sqft,98144,47.5846,-122.3005,1000000.0
3,3.0,1190.0,sqft,850.0,sqft,98144,47.5846,-122.3005,765000.0
3,1.0,1390.0,sqft,3090.0,sqft,98144,47.5846,-122.3005,850000.0
3,2.0,1540.0,sqft,1124.0,sqft,98144,47.5846,-122.3005,680000.0
3,2.5,1600.0,sqft,695.0,sqft,98144,47.5846,-122.3005,699900.0
3,2.0,1880.0,sqft,3200.0,sqft,98144,47.5846,-122.3005,911000.0
2,2.5,1440.0,sqft,3000.0,sqft,98144,47.5846,-122.3005,875000.0
3,2.0,1496.0,sqft,1.0,acre,98144,47.5846,-122.3005,824500.0
5,3.0,2030.0,sqft,5046.0,sqft,98144,47.5846,-122.3005,905000.0
2,1.5,1720.0,sqft,1588.0,sqft,98144,47.5846,-122.3005,725000.0
3,3.5,1590.0,sqft,1314.0,sqft,98144,47.5846,-122.3005,899000.0
4,3.5,2560.0,sqft,4080.0,sqft,98144,47.5846,-122.3005,1325000.0
4,3.5,2910.0,sqft,4000.0,sqft,98144,47.5846,-122.3005,1865000.0
2,2.5,840.0,sqft,846.0,sqft,98144,47.5846,-122.3005,629000.0
2,1.0,1230.0,sqft,5000.0,sqft,98144,47.5846,-122.3005,326000.0
3,2.5,1512.0,sqft,1041.0,sqft,98144,47.5846,-122.3005,760000.0
2,1.0,1210.0,sqft,2000.0,sqft,98144,47.5846,-122.3005,725000.0
5,2.0,2567.0,sqft,4995.0,sqft,98144,47.5846,-122.3005,1550000.0
3,2.0,2740.0,sqft,5000.0,sqft,98144,47.5846,-122.3005,1278500.0
4,2.0,2500.0,sqft,4414.0,sqft,98144,47.5846,-122.3005,972500.0
3,2.5,1047.0,sqft,680.0,sqft,98144,47.5846,-122.3005,720000.0
6,4.5,5200.0,sqft,0.25,acre,98144,47.5846,-122.3005,3050000.0
3,3.5,1660.0,sqft,1228.0,sqft,98144,47.5846,-122.3005,765000.0
4,2.5,1760.0,sqft,2670.0,sqft,98144,47.5846,-122.3005,925000.0
2,1.5,1760.0,sqft,4000.0,sqft,98144,47.5846,-122.3005,650000.0
3,3.5,1580.0,sqft,1312.0,sqft,98144,47.5846,-122.3005,950000.0
2,1.5,1290.0,sqft,1748.0,sqft,98144,47.5846,-122.3005,762500.0
4,4.5,4790.0,sqft,5000.0,sqft,98144,47.5846,-122.3005,1750000.0
2,1.5,940.0,sqft,1740.0,sqft,98144,47.5846,-122.3005,640000.0
1,1.0,704.0,sqft,1.0,acre,98144,47.5846,-122.3005,569000.0
3,2.5,1890.0,sqft,1097.0,sqft,98144,47.5846,-122.3005,699000.0
2,1.5,1022.0,sqft,1.0,acre,98144,47.5846,-122.3005,729000.0
2,1.5,2280.0,sqft,4000.0,sqft,98144,47.5846,-122.3005,650000.0
4,3.0,1890.0,sqft,1097.0,sqft,98144,47.5846,-122.3005,699000.0
3,4.0,1580.0,sqft,1086.0,sqft,98144,47.5846,-122.3005,825000.0
2,1.0,1980.0,sqft,2295.0,sqft,98144,47.5846,-122.3005,699950.0
2,1.0,980.0,sqft,2226.0,sqft,98144,47.5846,-122.3005,598000.0
3,3.0,1440.0,sqft,5300.0,sqft,98144,47.5846,-122.3005,1050000.0
2,2.5,840.0,sqft,1224.0,sqft,98144,47.5846,-122.3005,620000.0
3,1.5,1280.0,sqft,4000.0,sqft,98144,47.5846,-122.3005,750000.0
3,2.0,1300.0,sqft,2997.0,sqft,98144,47.5846,-122.3005,778000.0
2,2.0,840.0,sqft,1177.0,sqft,98144,47.5846,-122.3005,725000.0
4,2.0,2220.0,sqft,5775.0,sqft,98144,47.5846,-122.3005,740000.0
3,2.5,2198.0,sqft,2621.0,sqft,98144,47.5846,-122.3005,1675000.0
4,3.5,3340.0,sqft,6300.0,sqft,98144,47.5846,-122.3005,2100000.0
2,2.0,1170.0,sqft,588.0,sqft,98144,47.5846,-122.3005,625000.0
5,4.0,2030.0,sqft,6000.0,sqft,98144,47.5846,-122.3005,670000.0
4,2.0,3542.0,sqft,5000.0,sqft,98144,47.5846,-122.3005,1150000.0
2,2.0,1042.0,sqft,1615.0,sqft,98144,47.5846,-122.3005,630000.0
3,2.5,1604.0,sqft,1040.0,sqft,98144,47.5846,-122.3005,760000.0
3,2.0,1894.0,sqft,2340.0,sqft,98144,47.5846,-122.3005,697000.0
2,1.0,950.0,sqft,4300.0,sqft,98144,47.5846,-122.3005,337000.0
3,2.0,2040.0,sqft,4000.0,sqft,98144,47.5846,-122.3005,695000.0
3,2.5,2590.0,sqft,6000.0,sqft,98144,47.5846,-122.3005,795000.0
3,3.5,1980.0,sqft,1659.0,sqft,98144,47.5846,-122.3005,1055000.0
1,1.0,704.0,sqft,500.0,sqft,98144,47.5846,-122.3005,645000.0
2,2.0,1170.0,sqft,588.0,sqft,98144,47.5846,-122.3005,624999.0
6,3.0,2440.0,sqft,8000.0,sqft,98144,47.5846,-122.3005,925000.0
4,3.0,3120.0,sqft,9750.0,sqft,98144,47.5846,-122.3005,1670000.0
4,4.5,3960.0,sqft,7025.0,sqft,98144,47.5846,-122.3005,2485000.0
2,2.0,2720.0,sqft,4958.0,sqft,98144,47.5846,-122.3005,720000.0
2,2.0,995.0,sqft,5000.0,sqft,98144,47.5846,-122.3005,850000.0
2,2.0,1128.0,sqft,6000.0,sqft,98144,47.5846,-122.3005,625000.0
3,3.0,1086.0,sqft,0.37,acre,98144,47.5846,-122.3005,539950.0
3,2.5,1190.0,sqft,1290.0,sqft,98144,47.5846,-122.3005,750000.0
2,1.0,760.0,sqft,3072.0,sqft,98144,47.5846,-122.3005,250000.0
2,3.0,1140.0,sqft,650.0,sqft,98144,47.5846,-122.3005,675000.0
4,2.0,2380.0,sqft,4500.0,sqft,98144,47.5846,-122.3005,525000.0
1,1.0,704.0,sqft,1.0,acre,98144,47.5846,-122.3005,519950.0
4,2.5,1560.0,sqft,2400.0,sqft,98144,47.5846,-122.3005,1110000.0
2,2.0,1170.0,sqft,588.0,sqft,98144,47.5846,-122.3005,624999.0
4,3.5,3070.0,sqft,5016.0,sqft,98144,47.5846,-122.3005,1900000.0
2,5.5,1320.0,sqft,1250.0,sqft,98144,47.5846,-122.3005,679950.0
3,2.5,1270.0,sqft,924.0,sqft,98144,47.5846,-122.3005,675000.0
5,2.5,3460.0,sqft,7464.0,sqft,98144,47.5846,-122.3005,2425000.0
2,1.5,1131.0,sqft,1.0,acre,98144,47.5846,-122.3005,699950.0
4,3.5,3495.0,sqft,4080.0,sqft,98144,47.5846,-122.3005,2000000.0
3,1.0,970.0,sqft,0.28,acre,98146,47.4995,-122.3603,515000.0
3,2.5,2600.0,sqft,9100.0,sqft,98146,47.4995,-122.3603,875000.0
2,1.0,903.0,sqft,4.06,acre,98146,47.4995,-122.3603,312500.0
4,2.0,1730.0,sqft,8100.0,sqft,98146,47.4995,-122.3603,852000.0
4,3.5,2270.0,sqft,2500.0,sqft,98146,47.4995,-122.3603,710000.0
3,2.0,1270.0,sqft,0.26,acre,98146,47.4995,-122.3603,590000.0
4,2.5,2500.0,sqft,8760.0,sqft,98146,47.4995,-122.3603,577000.0
2,1.0,810.0,sqft,6400.0,sqft,98146,47.4995,-122.3603,435000.0
4,2.5,2370.0,sqft,3600.0,sqft,98146,47.4995,-122.3603,750000.0
3,2.0,1770.0,sqft,3349.0,sqft,98146,47.4995,-122.3603,805000.0
3,1.5,1280.0,sqft,9100.0,sqft,98146,47.4995,-122.3603,625000.0
4,2.5,1530.0,sqft,3060.0,sqft,98146,47.4995,-122.3603,675000.0
2,1.0,1440.0,sqft,7080.0,sqft,98146,47.4995,-122.3603,488000.0
5,2.5,3500.0,sqft,0.33,acre,98146,47.4995,-122.3603,875000.0
4,1.0,1310.0,sqft,6000.0,sqft,98146,47.4995,-122.3603,735000.0
4,2.5,2580.0,sqft,0.26,acre,98146,47.4995,-122.3603,1635000.0
3,1.0,990.0,sqft,8100.0,sqft,98146,47.4995,-122.3603,635000.0
3,1.0,1920.0,sqft,7550.0,sqft,98146,47.4995,-122.3603,456000.0
1,1.0,630.0,sqft,0.24,acre,98146,47.4995,-122.3603,459000.0
2,1.0,680.0,sqft,8382.0,sqft,98146,47.4995,-122.3603,565000.0
3,2.0,1590.0,sqft,3000.0,sqft,98146,47.4995,-122.3603,560000.0
3,1.0,1530.0,sqft,0.31,acre,98146,47.4995,-122.3603,435000.0
4,2.5,2730.0,sqft,5724.0,sqft,98146,47.4995,-122.3603,1175000.0
4,3.0,2430.0,sqft,9500.0,sqft,98146,47.4995,-122.3603,520000.0
3,2.5,1980.0,sqft,5000.0,sqft,98146,47.4995,-122.3603,675000.0
3,2.0,1670.0,sqft,8573.0,sqft,98146,47.4995,-122.3603,620000.0
2,1.0,780.0,sqft,6860.0,sqft,98146,47.4995,-122.3603,395000.0
4,1.5,1740.0,sqft,9205.0,sqft,98146,47.4995,-122.3603,649950.0
4,5.5,2410.0,sqft,9000.0,sqft,98146,47.4995,-122.3603,1500000.0
3,2.0,1990.0,sqft,8710.0,sqft,98146,47.4995,-122.3603,730000.0
3,2.0,2930.0,sqft,0.7,acre,98146,47.4995,-122.3603,775000.0
1,1.0,777.0,sqft,4.06,acre,98146,47.4995,-122.3603,244950.0
2,1.0,903.0,sqft,4.06,acre,98146,47.4995,-122.3603,363500.0
8,4.0,3136.0,sqft,8636.0,sqft,98146,47.4995,-122.3603,1005000.0
4,3.0,1700.0,sqft,7320.0,sqft,98146,47.4995,-122.3603,649000.0
4,2.0,1830.0,sqft,9920.0,sqft,98146,47.4995,-122.3603,535000.0
3,1.5,1520.0,sqft,7150.0,sqft,98146,47.4995,-122.3603,720000.0
2,1.0,2110.0,sqft,8160.0,sqft,98146,47.4995,-122.3603,376000.0
2,1.0,672.0,sqft,0.28,acre,98168,47.4889,-122.3012,373000.0
3,1.5,1430.0,sqft,8992.0,sqft,98168,47.4889,-122.3012,438000.0
2,1.0,980.0,sqft,0.32,acre,98168,47.4889,-122.3012,475000.0
3,1.0,1320.0,sqft,6250.0,sqft,98168,47.4889,-122.3012,529000.0
4,2.0,1170.0,sqft,9594.0,sqft,98168,47.4889,-122.3012,530000.0
3,3.0,1630.0,sqft,6721.0,sqft,98168,47.4889,-122.3012,615000.0
3,1.5,1390.0,sqft,9350.0,sqft,98168,47.4889,-122.3012,412000.0
3,3.0,1120.0,sqft,4800.0,sqft,98168,47.4889,-122.3012,525000.0
1,1.0,500.0,sqft,4000.0,sqft,98168,47.4889,-122.3012,385000.0
2,2.0,1440.0,sqft,8100.0,sqft,98168,47.4889,-122.3012,390000.0
2,2.0,1245.0,sqft,4.11,acre,98168,47.4889,-122.3012,330000.0
5,3.0,3400.0,sqft,0.43,acre,98168,47.4889,-122.3012,756500.0
3,2.0,1630.0,sqft,6000.0,sqft,98168,47.4889,-122.3012,630000.0
4,2.0,2640.0,sqft,8385.0,sqft,98168,47.4889,-122.3012,780000.0
3,1.0,1260.0,sqft,0.32,acre,98168,47.4889,-122.3012,440000.0
3,1.0,1430.0,sqft,0.37,acre,98168,47.4889,-122.3012,499800.0
3,1.0,1200.0,sqft,9180.0,sqft,98168,47.4889,-122.3012,500000.0
2,1.5,1180.0,sqft,0.25,acre,98168,47.4889,-122.3012,575000.0
2,2.5,2282.0,sqft,2.75,acre,98168,47.4889,-122.3012,475000.0
2,2.0,1960.0,sqft,7405.0,sqft,98168,47.4889,-122.3012,580000.0
4,2.0,1910.0,sqft,6000.0,sqft,98168,47.4889,-122.3012,630000.0
3,2.0,1770.0,sqft,7242.0,sqft,98168,47.4889,-122.3012,500000.0
5,2.5,2870.0,sqft,8741.0,sqft,98168,47.4889,-122.3012,520000.0
4,2.0,2060.0,sqft,8762.0,sqft,98168,47.4889,-122.3012,575000.0
6,6.0,1780.0,sqft,7900.0,sqft,98168,47.4889,-122.3012,733500.0
4,2.0,2280.0,sqft,8000.0,sqft,98168,47.4889,-122.3012,640000.0
3,1.5,1870.0,sqft,9975.0,sqft,98168,47.4889,-122.3012,500000.0
2,1.0,2300.0,sqft,8799.0,sqft,98168,47.4889,-122.3012,525000.0
3,1.5,1720.0,sqft,0.33,acre,98168,47.4889,-122.3012,426000.0
4,2.0,2280.0,sqft,0.25,acre,98168,47.4889,-122.3012,625000.0
5,3.0,2170.0,sqft,6650.0,sqft,98168,47.4889,-122.3012,740000.0
3,1.0,1964.0,sqft,9050.0,sqft,98168,47.4889,-122.3012,625000.0
3,1.0,1800.0,sqft,0.27,acre,98168,47.4889,-122.3012,549000.0
4,2.0,2870.0,sqft,2.27,acre,98168,47.4889,-122.3012,703500.0
5,3.0,2320.0,sqft,0.27,acre,98168,47.4889,-122.3012,560000.0
3,2.0,2100.0,sqft,7800.0,sqft,98168,47.4889,-122.3012,510000.0
3,1.0,1070.0,sqft,6535.0,sqft,98168,47.4889,-122.3012,515000.0
4,2.5,3080.0,sqft,9300.0,sqft,98168,47.4889,-122.3012,650000.0
3,1.0,910.0,sqft,7242.0,sqft,98168,47.4889,-122.3012,480000.0
2,1.0,900.0,sqft,6030.0,sqft,98168,47.4889,-122.3012,409050.0
4,3.0,3090.0,sqft,0.34,acre,98168,47.4889,-122.3012,210000.0
3,3.0,1425.0,sqft,1199.0,sqft,98177,47.7467,-122.3686,819950.0
3,2.5,3020.0,sqft,7500.0,sqft,98177,47.7467,-122.3686,1450000.0
2,1.0,830.0,sqft,6600.0,sqft,98177,47.7467,-122.3686,645000.0
3,1.0,970.0,sqft,8160.0,sqft,98177,47.7467,-122.3686,625000.0
4,2.5,3707.0,sqft,8100.0,sqft,98177,47.7467,-122.3686,2100000.0
3,3.0,1970.0,sqft,8540.0,sqft,98177,47.7467,-122.3686,1395000.0
5,5.0,3810.0,sqft,0.32,acre,98177,47.7467,-122.3686,1180000.0
3,3.0,1720.0,sqft,8370.0,sqft,98177,47.7467,-122.3686,865000.0
4,5.0,1910.0,sqft,6750.0,sqft,98177,47.7467,-122.3686,800000.0
3,2.0,2740.0,sqft,8340.0,sqft,98177,47.7467,-122.3686,1305000.0
4,2.0,2680.0,sqft,6035.0,sqft,98177,47.7467,-122.3686,950000.0
4,2.0,2400.0,sqft,8160.0,sqft,98177,47.7467,-122.3686,900000.0
3,3.5,3380.0,sqft,7531.0,sqft,98177,47.7467,-122.3686,1599500.0
3,2.0,1800.0,sqft,3993.0,sqft,98177,47.7467,-122.3686,1050000.0
2,2.0,1112.0,sqft,1484.0,sqft,98177,47.7467,-122.3686,675000.0
4,2.5,2050.0,sqft,9555.0,sqft,98177,47.7467,-122.3686,805000.0
2,2.0,1095.0,sqft,617.0,sqft,98177,47.7467,-122.3686,599950.0
2,1.0,720.0,sqft,7500.0,sqft,98177,47.7467,-122.3686,600000.0
4,2.0,2220.0,sqft,9295.0,sqft,98177,47.7467,-122.3686,995000.0
4,3.5,3040.0,sqft,0.39,acre,98177,47.7467,-122.3686,1495000.0
3,3.0,2110.0,sqft,7324.0,sqft,98177,47.7467,-122.3686,1270000.0
3,2.5,2340.0,sqft,8000.0,sqft,98177,47.7467,-122.3686,1900000.0
3,1.0,1340.0,sqft,7669.0,sqft,98177,47.7467,-122.3686,785000.0
4,2.0,3220.0,sqft,7800.0,sqft,98177,47.7467,-122.3686,2000000.0
3,2.0,1705.0,sqft,7680.0,sqft,98177,47.7467,-122.3686,910000.0
4,2.5,3840.0,sqft,1.2,acre,98177,47.7467,-122.3686,2195000.0
4,3.0,2840.0,sqft,9996.0,sqft,98177,47.7467,-122.3686,1350000.0
3,1.0,1120.0,sqft,7407.0,sqft,98178,47.4924,-122.2359,708000.0
4,1.0,2470.0,sqft,0.31,acre,98178,47.4924,-122.2359,770000.0
1,1.0,620.0,sqft,6090.0,sqft,98178,47.4924,-122.2359,524950.0
3,1.5,1250.0,sqft,0.27,acre,98178,47.4924,-122.2359,552000.0
2,1.0,1580.0,sqft,0.52,acre,98178,47.4924,-122.2359,500000.0
4,2.0,2340.0,sqft,9500.0,sqft,98178,47.4924,-122.2359,699000.0
3,1.0,1070.0,sqft,6567.0,sqft,98178,47.4924,-122.2359,580000.0
4,2.5,2052.0,sqft,0.38,acre,98178,47.4924,-122.2359,865000.0
3,2.0,2350.0,sqft,7320.0,sqft,98178,47.4924,-122.2359,888000.0
3,2.0,2170.0,sqft,7920.0,sqft,98178,47.4924,-122.2359,560000.0
4,2.5,2760.0,sqft,6001.0,sqft,98178,47.4924,-122.2359,640000.0
3,1.5,1060.0,sqft,6765.0,sqft,98178,47.4924,-122.2359,535000.0
6,5.5,4510.0,sqft,0.28,acre,98178,47.4924,-122.2359,2202718.0
3,1.0,860.0,sqft,8054.0,sqft,98178,47.4924,-122.2359,425000.0
3,1.5,1540.0,sqft,8505.0,sqft,98178,47.4924,-122.2359,535000.0
2,2.5,1580.0,sqft,0.31,acre,98178,47.4924,-122.2359,1790000.0
5,3.0,2170.0,sqft,7500.0,sqft,98178,47.4924,-122.2359,775000.0
2,1.0,790.0,sqft,5877.0,sqft,98178,47.4924,-122.2359,532500.0
2,1.0,1620.0,sqft,0.39,acre,98178,47.4924,-122.2359,619000.0
4,2.0,2245.0,sqft,7892.0,sqft,98178,47.4924,-122.2359,775000.0
9,5.0,3014.0,sqft,7908.0,sqft,98178,47.4924,-122.2359,835000.0
3,1.0,1810.0,sqft,0.24,acre,98178,47.4924,-122.2359,512000.0
4,3.0,2230.0,sqft,9625.0,sqft,98178,47.4924,-122.2359,1205000.0
3,2.0,2700.0,sqft,0.37,acre,98178,47.4924,-122.2359,734000.0
3,1.5,1370.0,sqft,6556.0,sqft,98178,47.4924,-122.2359,659950.0
4,2.0,1680.0,sqft,7840.0,sqft,98178,47.4924,-122.2359,517500.0
3,1.0,1010.0,sqft,7100.0,sqft,98178,47.4924,-122.2359,475000.0
5,3.0,3120.0,sqft,7865.0,sqft,98178,47.4924,-122.2359,795000.0
4,3.0,2297.0,sqft,7200.0,sqft,98178,47.4924,-122.2359,783000.0
4,2.0,2080.0,sqft,7200.0,sqft,98178,47.4924,-122.2359,675000.0
2,3.5,990.0,sqft,0.86,acre,98178,47.4924,-122.2359,405000.0
4,2.5,1890.0,sqft,3000.0,sqft,98178,47.4924,-122.2359,668000.0
4,2.0,1170.0,sqft,9216.0,sqft,98178,47.4924,-122.2359,390000.0
3,2.0,2080.0,sqft,5650.0,sqft,98178,47.4924,-122.2359,738000.0
3,1.0,1090.0,sqft,0.31,acre,98178,47.4924,-122.2359,400000.0
4,1.0,1420.0,sqft,5240.0,sqft,98178,47.4924,-122.2359,445000.0
2,1.0,860.0,sqft,4000.0,sqft,98178,47.4924,-122.2359,480000.0
3,2.0,1160.0,sqft,7500.0,sqft,98178,47.4924,-122.2359,566000.0
6,3.0,3020.0,sqft,0.75,acre,98178,47.4924,-122.2359,775000.0
3,2.5,2230.0,sqft,7944.0,sqft,98178,47.4924,-122.2359,555000.0
2,2.0,979.0,sqft,0.32,acre,98199,47.6488,-122.3964,470000.0
2,2.0,1217.0,sqft,1331.0,sqft,98199,47.6488,-122.3964,787950.0
3,4.5,3760.0,sqft,7000.0,sqft,98199,47.6488,-122.3964,1570000.0
2,2.0,1400.0,sqft,802.0,sqft,98199,47.6488,-122.3964,850000.0
4,2.0,2352.0,sqft,5000.0,sqft,98199,47.6488,-122.3964,1450000.0
4,3.0,3300.0,sqft,7700.0,sqft,98199,47.6488,-122.3964,1995000.0
4,3.5,2520.0,sqft,3821.0,sqft,98199,47.6488,-122.3964,1765000.0
3,3.5,3880.0,sqft,0.29,acre,98199,47.6488,-122.3964,2500000.0
2,1.0,2170.0,sqft,6985.0,sqft,98199,47.6488,-122.3964,950000.0
5,2.5,3960.0,sqft,7680.0,sqft,98199,47.6488,-122.3964,1850000.0
3,3.5,2899.0,sqft,5346.0,sqft,98199,47.6488,-122.3964,1800000.0
2,1.5,960.0,sqft,8057.0,sqft,98199,47.6488,-122.3964,515000.0
4,2.0,3325.0,sqft,6000.0,sqft,98199,47.6488,-122.3964,1650000.0
4,2.5,1822.0,sqft,1500.0,sqft,98199,47.6488,-122.3964,1033000.0
6,4.0,2960.0,sqft,3796.0,sqft,98199,47.6488,-122.3964,1050000.0
3,2.0,2950.0,sqft,5350.0,sqft,98199,47.6488,-122.3964,1500000.0
