beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price,lat,lon
4,3.5,3495,sqft,4080.0,sqft,98144,2000000,47.5846,-122.3005
3,3.0,2560,sqft,2500.0,sqft,98112,1300000,47.6301,-122.2972
3,3.0,2040,sqft,4000.0,sqft,98117,1000000,47.6873,-122.3772
3,1.0,890,sqft,5200.0,sqft,98126,575000,47.5444,-122.3735
3,1.5,1730,sqft,5000.0,sqft,98115,870000,47.6849,-122.2968
4,2.0,2400,sqft,8160.0,sqft,98177,900000,22.7912,-102.632
3,2.5,1270,sqft,924.0,sqft,98144,675000,47.5846,-122.3005
4,3.0,1830,sqft,4000.0,sqft,98107,1352000,47.6701,-122.3763
3,2.5,2470,sqft,4452.0,sqft,98126,800000,47.5444,-122.3735
4,4.0,2300,sqft,5700.0,sqft,98115,1210000,47.6849,-122.2968
4,2.5,1600,sqft,2336.0,sqft,98105,699000,47.6633,-122.3022
3,2.5,2230,sqft,7944.0,sqft,98178,555000,47.4924,-122.2359
1,1.0,956,sqft,5480.0,sqft,98104,870000,47.6036,-122.3256
3,3.0,1872,sqft,2475.0,sqft,98107,1050000,47.6701,-122.3763
4,5.0,2030,sqft,5124.0,sqft,98106,700000,47.5344,-122.3547
4,2.0,1980,sqft,2242.0,sqft,98136,785000,47.5398,-122.3878
3,3.0,1180,sqft,1003.0,sqft,98116,729000,47.5746,-122.3934
4,2.5,2630,sqft,4500.0,sqft,98122,1340000,47.6116,-122.3056
4,2.0,2010,sqft,4275.0,sqft,98115,1100000,47.6849,-122.2968
4,3.5,3487,sqft,9500.0,sqft,98136,2010000,47.5398,-122.3878
4,2.0,2570,sqft,3440.0,sqft,98112,850000,47.6301,-122.2972
2,2.0,1440,sqft,8100.0,sqft,98168,390000,47.4889,-122.3012
2,2.0,1131,sqft,18730.8,sqft,98103,470000,47.6733,-122.3426
2,1.0,1440,sqft,7531.0,sqft,98133,675000,47.7377,-122.3431
3,3.5,2010,sqft,2208.0,sqft,98117,1111111,47.6873,-122.3772
2,3.0,1073,sqft,118047.59999999999,sqft,98133,429900,47.7377,-122.3431
4,3.5,3300,sqft,6840.0,sqft,98125,1575000,47.717,-122.3015
4,2.0,3040,sqft,5272.0,sqft,98199,1665500,47.6488,-122.3964
4,2.5,2500,sqft,8760.0,sqft,98146,577000,47.4995,-122.3603
4,1.0,1810,sqft,5073.0,sqft,98126,655500,47.5444,-122.3735
3,2.0,1411,sqft,15245.999999999998,sqft,98104,699000,47.6036,-122.3256
3,1.0,3960,sqft,10890.0,sqft,98118,722500,47.5412,-122.275
3,1.0,1000,sqft,9856.0,sqft,98136,750000,47.5398,-122.3878
5,2.0,2300,sqft,3315.0,sqft,98105,1266000,47.6633,-122.3022
5,3.0,2820,sqft,7707.0,sqft,98117,1550000,47.6873,-122.3772
3,1.0,1620,sqft,3000.0,sqft,98118,600000,47.5412,-122.275
3,2.0,1470,sqft,1232.0,sqft,98136,875000,47.5398,-122.3878
2,2.5,1088,sqft,33541.200000000004,sqft,98133,475000,47.7377,-122.3431
5,2.0,2160,sqft,7620.0,sqft,98106,795000,47.5344,-122.3547
3,3.5,3105,sqft,2557.0,sqft,98112,2250000,47.6301,-122.2972
2,2.0,1200,sqft,1247.0,sqft,98122,699950,47.6116,-122.3056
2,2.0,1240,sqft,583.0,sqft,98117,710000,47.6873,-122.3772
3,2.5,1550,sqft,1131.0,sqft,98122,1065000,47.6116,-122.3056
7,4.0,2300,sqft,2920.0,sqft,98122,1095000,47.6116,-122.3056
4,3.0,2466,sqft,6030.0,sqft,98115,1299000,47.6849,-122.2968
2,2.0,1817,sqft,1156.0,sqft,98102,2100000,47.6302,-122.321
4,3.0,1500,sqft,3360.0,sqft,98122,1155000,47.6116,-122.3056
4,2.0,2380,sqft,4500.0,sqft,98144,525000,47.5846,-122.3005
2,2.0,1524,sqft,6250.0,sqft,98108,710000,47.5413,-122.3129
3,2.5,1370,sqft,982.0,sqft,98117,699500,47.6873,-122.3772
3,2.0,1449,sqft,939.0,sqft,98107,720000,47.6701,-122.3763
2,2.0,1140,sqft,1045.0,sqft,98103,850000,47.6733,-122.3426
3,2.5,1010,sqft,570.0,sqft,98118,615000,47.5412,-122.275
9,5.0,3014,sqft,7908.0,sqft,98178,835000,47.4924,-122.2359
3,3.5,1450,sqft,1081.0,sqft,98118,580000,47.5412,-122.275
2,2.0,1248,sqft,912.0,sqft,98122,890955,47.6116,-122.3056
4,2.0,2600,sqft,4224.0,sqft,98117,1098500,47.6873,-122.3772
3,2.0,1328,sqft,839.0,sqft,98103,929950,47.6733,-122.3426
1,1.0,614,sqft,16117.199999999999,sqft,98109,369950,47.6339,-122.3476
4,3.0,2481,sqft,8297.0,sqft,98115,999000,47.6849,-122.2968
4,1.0,1420,sqft,5240.0,sqft,98178,445000,47.4924,-122.2359
4,3.0,2040,sqft,5000.0,sqft,98117,1410000,47.6873,-122.3772
3,3.0,1390,sqft,5000.0,sqft,98126,1095000,47.5444,-122.3735
2,3.0,920,sqft,675.0,sqft,98107,690000,47.6701,-122.3763
4,3.5,1835,sqft,1884.0,sqft,98103,1299950,47.6733,-122.3426
4,2.0,1840,sqft,3760.0,sqft,98103,825000,47.6733,-122.3426
3,2.5,3020,sqft,7500.0,sqft,98177,1450000,22.7912,-102.632
3,2.0,2520,sqft,4000.0,sqft,98115,1050000,47.6849,-122.2968
4,5.0,2240,sqft,5624.0,sqft,98108,965000,47.5413,-122.3129
3,2.5,1880,sqft,1282.0,sqft,98106,725000,47.5344,-122.3547
2,2.0,995,sqft,5000.0,sqft,98144,850000,47.5846,-122.3005
2,1.0,730,sqft,6200.0,sqft,98105,25000000,47.6633,-122.3022
4,2.0,1500,sqft,4471.0,sqft,98133,947000,47.7377,-122.3431
3,2.0,2080,sqft,6769.0,sqft,98108,800000,47.5413,-122.3129
3,3.0,1425,sqft,1199.0,sqft,98177,819950,22.7912,-102.632
4,2.5,3840,sqft,52272.0,sqft,98177,2195000,22.7912,-102.632
4,3.0,2074,sqft,1999.0,sqft,98126,812500,47.5444,-122.3735
5,3.0,3556,sqft,6120.0,sqft,98115,2250000,47.6849,-122.2968
1,1.0,1100,sqft,747.0,sqft,98107,745000,47.6701,-122.3763
2,1.0,730,sqft,5150.0,sqft,98106,545000,47.5344,-122.3547
4,2.0,1170,sqft,9216.0,sqft,98178,390000,47.4924,-122.2359
4,3.0,2240,sqft,8691.0,sqft,98118,625000,47.5412,-122.275
4,2.0,1750,sqft,6380.0,sqft,98115,855000,47.6849,-122.2968
5,3.0,2480,sqft,5100.0,sqft,98117,1135000,47.6873,-122.3772
4,2.5,1420,sqft,1800.0,sqft,98103,760000,47.6733,-122.3426
2,1.0,990,sqft,3844.0,sqft,98133,474000,47.7377,-122.3431
2,1.0,1520,sqft,4250.0,sqft,98117,820000,47.6873,-122.3772
5,2.0,2100,sqft,6000.0,sqft,98108,599950,47.5413,-122.3129
3,3.0,1740,sqft,5000.0,sqft,98136,1010000,47.5398,-122.3878
2,2.0,1760,sqft,6150.0,sqft,98108,750000,47.5413,-122.3129
4,3.5,3018,sqft,3600.0,sqft,98103,1795000,47.6733,-122.3426
2,1.0,2380,sqft,6061.0,sqft,98108,640000,47.5413,-122.3129
5,5.0,3810,sqft,13939.2,sqft,98177,1180000,22.7912,-102.632
2,2.5,1048,sqft,834.0,sqft,98112,899000,47.6301,-122.2972
3,1.5,1610,sqft,4000.0,sqft,98122,1106000,47.6116,-122.3056
4,2.5,2213,sqft,3367.0,sqft,98107,1075000,47.6701,-122.3763
2,1.0,850,sqft,3056.0,sqft,98107,813000,47.6701,-122.3763
3,3.0,1280,sqft,2600.0,sqft,98103,900000,47.6733,-122.3426
3,1.0,980,sqft,4200.0,sqft,98119,700000,47.6379,-122.3643
4,3.5,3840,sqft,13939.2,sqft,98118,1250000,47.5412,-122.275
2,2.0,1006,sqft,144619.19999999998,sqft,98112,650000,47.6301,-122.2972
4,2.0,1450,sqft,1000.0,sqft,98109,1185000,47.6339,-122.3476
4,2.0,2140,sqft,4947.0,sqft,98136,960000,47.5398,-122.3878
4,3.0,2480,sqft,4000.0,sqft,98103,1605000,47.6733,-122.3426
5,2.0,2420,sqft,4080.0,sqft,98117,960000,47.6873,-122.3772
3,4.5,1760,sqft,1008.0,sqft,98109,1440000,47.6339,-122.3476
2,2.0,1170,sqft,588.0,sqft,98144,624999,47.5846,-122.3005
3,2.0,1730,sqft,8421.0,sqft,98125,910000,47.717,-122.3015
1,1.0,376,sqft,10018.800000000001,sqft,98199,1000000,47.6488,-122.3964
3,2.0,1940,sqft,4850.0,sqft,98107,895000,47.6701,-122.3763
4,2.5,3400,sqft,6000.0,sqft,98112,2100000,47.6301,-122.2972
3,2.0,1360,sqft,7680.0,sqft,98125,830000,47.717,-122.3015
2,2.0,875,sqft,901.0,sqft,98116,656500,47.5746,-122.3934
6,2.0,2230,sqft,5300.0,sqft,98118,700000,47.5412,-122.275
5,2.0,4190,sqft,8500.0,sqft,98119,2300000,47.6379,-122.3643
3,2.5,2220,sqft,3060.0,sqft,98117,1167500,47.6873,-122.3772
2,1.0,830,sqft,1980.0,sqft,98117,450000,47.6873,-122.3772
3,2.5,2090,sqft,5000.0,sqft,98108,820000,47.5413,-122.3129
3,1.0,1210,sqft,6000.0,sqft,98119,795000,47.6379,-122.3643
2,1.0,691,sqft,43560.0,sqft,98102,998000,47.6302,-122.321
3,2.5,1820,sqft,43560.0,sqft,98118,690000,47.5412,-122.275
4,2.5,3105,sqft,7875.0,sqft,98115,1040000,47.6849,-122.2968
4,2.0,1680,sqft,7840.0,sqft,98178,517500,47.4924,-122.2359
3,2.0,2495,sqft,4000.0,sqft,98105,1250000,47.6633,-122.3022
5,3.0,2450,sqft,4980.0,sqft,98144,1270000,47.5846,-122.3005
4,2.0,2787,sqft,6011.0,sqft,98122,1207000,47.6116,-122.3056
5,3.5,3310,sqft,2943.0,sqft,98102,1637500,47.6302,-122.321
5,4.0,3180,sqft,3400.0,sqft,98105,2100000,47.6633,-122.3022
5,2.5,3350,sqft,8317.0,sqft,98126,1275000,47.5444,-122.3735
2,2.0,1365,sqft,770.0,sqft,98122,799000,47.6116,-122.3056
3,3.0,1660,sqft,7650.0,sqft,98117,1200000,47.6873,-122.3772
3,1.5,1880,sqft,6194.0,sqft,98118,489000,47.5412,-122.275
1,1.0,580,sqft,4657.0,sqft,98102,395000,47.6302,-122.321
3,2.0,1270,sqft,11325.6,sqft,98146,590000,47.4995,-122.3603
3,1.0,860,sqft,5400.0,sqft,98125,699000,47.717,-122.3015
3,3.5,1840,sqft,1312.0,sqft,98117,1025000,47.6873,-122.3772
5,3.0,2140,sqft,7244.0,sqft,98125,850000,47.717,-122.3015
2,2.0,1437,sqft,1085.0,sqft,98122,969950,47.6116,-122.3056
2,1.5,1390,sqft,746.0,sqft,98107,759950,47.6701,-122.3763
2,1.5,870,sqft,938.0,sqft,98115,700000,47.6849,-122.2968
5,4.5,2840,sqft,3200.0,sqft,98112,500000,47.6301,-122.2972
3,2.0,2260,sqft,3880.0,sqft,98107,877000,47.6701,-122.3763
2,2.0,886,sqft,1037.0,sqft,98116,660000,47.5746,-122.3934
2,1.0,1048,sqft,28749.600000000002,sqft,98121,760000,47.6151,-122.3447
4,2.0,1800,sqft,7455.0,sqft,98117,1100000,47.6873,-122.3772
2,2.0,1390,sqft,8509.0,sqft,98116,954500,47.5746,-122.3934
3,2.5,2600,sqft,8023.0,sqft,98136,1475000,47.5398,-122.3878
4,2.0,2640,sqft,8385.0,sqft,98168,780000,47.4889,-122.3012
2,1.5,1020,sqft,1249.0,sqft,98102,765000,47.6302,-122.321
3,3.0,2630,sqft,3755.0,sqft,98115,1130000,47.6849,-122.2968
4,3.5,2910,sqft,4000.0,sqft,98144,1865000,47.5846,-122.3005
3,2.0,1580,sqft,5040.0,sqft,98116,1000000,47.5746,-122.3934
2,1.0,885,sqft,154202.4,sqft,98105,389000,47.6633,-122.3022
3,2.0,2100,sqft,5750.0,sqft,98116,1325000,47.5746,-122.3934
4,2.0,2010,sqft,9612.0,sqft,98105,1250000,47.6633,-122.3022
4,2.0,1480,sqft,6820.0,sqft,98126,830000,47.5444,-122.3735
3,2.0,1560,sqft,2400.0,sqft,98117,1180000,47.6873,-122.3772
2,2.0,804,sqft,5000.0,sqft,98107,465600,47.6701,-122.3763
4,2.0,2080,sqft,3850.0,sqft,98105,975000,47.6633,-122.3022
2,1.0,910,sqft,2000.0,sqft,98117,800000,47.6873,-122.3772
3,2.5,1620,sqft,7500.0,sqft,98106,875100,47.5344,-122.3547
3,3.5,1970,sqft,1125.0,sqft,98105,868500,47.6633,-122.3022
3,2.0,1720,sqft,6720.0,sqft,98116,869000,47.5746,-122.3934
4,2.0,1545,sqft,4963.0,sqft,98103,1253000,47.6733,-122.3426
3,2.5,1710,sqft,4814.0,sqft,98115,1190000,47.6849,-122.2968
1,2.0,1141,sqft,17859.6,sqft,98122,699950,47.6116,-122.3056
2,3.0,1276,sqft,1187.0,sqft,98106,520000,47.5344,-122.3547
2,1.5,1978,sqft,5000.0,sqft,98118,858000,47.5412,-122.275
2,1.0,1060,sqft,8908.0,sqft,98125,700000,47.717,-122.3015
5,3.5,3220,sqft,4640.0,sqft,98103,820000,47.6733,-122.3426
4,2.0,1170,sqft,9594.0,sqft,98168,530000,47.4889,-122.3012
3,2.0,1770,sqft,5100.0,sqft,98118,660000,47.5412,-122.275
2,2.0,1420,sqft,1232.0,sqft,98107,690000,47.6701,-122.3763
4,2.5,2980,sqft,3618.0,sqft,98125,1445000,47.717,-122.3015
4,1.5,1630,sqft,7182.0,sqft,98133,734950,47.7377,-122.3431
2,1.0,680,sqft,8795.0,sqft,98125,625000,47.717,-122.3015
2,1.0,900,sqft,6030.0,sqft,98168,409050,47.4889,-122.3012
5,3.5,3400,sqft,4560.0,sqft,98109,3340000,47.6339,-122.3476
3,2.0,1300,sqft,2250.0,sqft,98103,735000,47.6733,-122.3426
2,2.0,1094,sqft,5250.0,sqft,98122,675000,47.6116,-122.3056
3,2.5,1763,sqft,2498.0,sqft,98117,1125000,47.6873,-122.3772
2,1.0,940,sqft,3300.0,sqft,98118,550000,47.5412,-122.275
3,2.5,1820,sqft,1595.0,sqft,98103,990000,47.6733,-122.3426
2,2.0,1200,sqft,1247.0,sqft,98122,705000,47.6116,-122.3056
3,2.0,1939,sqft,13503.6,sqft,98109,1070000,47.6339,-122.3476
4,2.0,1780,sqft,5000.0,sqft,98117,1181500,47.6873,-122.3772
3,2.0,2370,sqft,4400.0,sqft,98119,1180000,47.6379,-122.3643
2,2.5,1411,sqft,1201.0,sqft,98117,830000,47.6873,-122.3772
4,2.5,2360,sqft,5725.0,sqft,98199,1750000,47.6488,-122.3964
3,2.0,2630,sqft,9702.0,sqft,98117,1290000,47.6873,-122.3772
5,3.0,2700,sqft,5670.0,sqft,98119,1025000,47.6379,-122.3643
1,1.0,513,sqft,28749.600000000002,sqft,98121,315000,47.6151,-122.3447
1,1.0,780,sqft,8960.0,sqft,98106,500000,47.5344,-122.3547
4,3.0,2050,sqft,4362.0,sqft,98136,920000,47.5398,-122.3878
2,2.0,950,sqft,1308.0,sqft,98117,705000,47.6873,-122.3772
3,1.5,1870,sqft,9975.0,sqft,98168,500000,47.4889,-122.3012
3,2.5,1060,sqft,1124.0,sqft,98117,765000,47.6873,-122.3772
3,2.5,1860,sqft,1063.0,sqft,98103,1025000,47.6733,-122.3426
3,1.5,1420,sqft,6009.0,sqft,98117,980000,47.6873,-122.3772
3,1.0,1390,sqft,3090.0,sqft,98144,850000,47.5846,-122.3005
3,2.0,1096,sqft,43560.0,sqft,98117,874500,47.6873,-122.3772
3,1.0,1100,sqft,4120.0,sqft,98106,468000,47.5344,-122.3547
3,1.0,1010,sqft,7100.0,sqft,98178,475000,47.4924,-122.2359
2,1.5,1480,sqft,6000.0,sqft,98118,948800,47.5412,-122.275
3,2.0,1890,sqft,6808.0,sqft,98106,700000,47.5344,-122.3547
4,2.0,2500,sqft,4414.0,sqft,98144,972500,47.5846,-122.3005
4,3.5,2840,sqft,4000.0,sqft,98108,925000,47.5413,-122.3129
3,2.0,1608,sqft,1568.0,sqft,98103,732000,47.6733,-122.3426
2,2.5,1701,sqft,1827.0,sqft,98112,1354000,47.6301,-122.2972
1,1.0,376,sqft,10018.800000000001,sqft,98199,1000000,47.6488,-122.3964
1,2.0,1250,sqft,5183.0,sqft,98116,160000,47.5746,-122.3934
3,2.5,1790,sqft,1600.0,sqft,98117,1050000,47.6873,-122.3772
4,2.0,1670,sqft,7260.0,sqft,98106,650000,47.5344,-122.3547
3,2.0,1640,sqft,5100.0,sqft,98136,900000,47.5398,-122.3878
4,4.5,3228,sqft,3600.0,sqft,98119,2050000,47.6379,-122.3643
4,2.0,1720,sqft,4242.0,sqft,98118,705000,47.5412,-122.275
4,2.0,2060,sqft,8762.0,sqft,98168,575000,47.4889,-122.3012
3,2.0,1840,sqft,3432.0,sqft,98115,865000,47.6849,-122.2968
4,3.5,3180,sqft,3375.0,sqft,98122,2485000,47.6116,-122.3056
3,3.0,1760,sqft,8160.0,sqft,98125,670000,47.717,-122.3015
2,1.0,1350,sqft,6600.0,sqft,98115,799950,47.6849,-122.2968
3,2.0,1740,sqft,3519.0,sqft,98199,1310000,47.6488,-122.3964
3,2.0,1490,sqft,1050.0,sqft,98107,900000,47.6701,-122.3763
3,3.0,2380,sqft,6172.0,sqft,98199,1385000,47.6488,-122.3964
1,1.0,815,sqft,20908.8,sqft,98121,465000,47.6151,-122.3447
4,3.5,2900,sqft,7470.0,sqft,98125,1337000,47.717,-122.3015
5,3.0,2370,sqft,5292.0,sqft,98118,800000,47.5412,-122.275
4,1.0,2470,sqft,13503.6,sqft,98178,770000,47.4924,-122.2359
4,1.0,1740,sqft,6000.0,sqft,98119,925000,47.6379,-122.3643
5,3.5,2610,sqft,3623.0,sqft,98118,915000,47.5412,-122.275
4,3.5,2015,sqft,1886.0,sqft,98116,1240000,47.5746,-122.3934
5,3.5,3880,sqft,6000.0,sqft,98112,2975000,47.6301,-122.2972
4,2.0,2280,sqft,10890.0,sqft,98168,625000,47.4889,-122.3012
4,3.0,2570,sqft,4480.0,sqft,98105,1555000,47.6633,-122.3022
5,2.0,2740,sqft,2850.0,sqft,98103,1175000,47.6733,-122.3426
2,2.0,1469,sqft,1762.0,sqft,98115,900000,47.6849,-122.2968
3,2.5,2860,sqft,4500.0,sqft,98126,1630000,47.5444,-122.3735
5,4.5,3370,sqft,5100.0,sqft,98117,1975000,47.6873,-122.3772
3,1.0,1300,sqft,3520.0,sqft,98109,1000000,47.6339,-122.3476
2,1.0,780,sqft,8184.0,sqft,98118,675000,47.5412,-122.275
5,6.0,6990,sqft,4703.0,sqft,98103,1880000,47.6733,-122.3426
2,2.5,867,sqft,1753.0,sqft,98115,679000,47.6849,-122.2968
3,2.5,2120,sqft,5120.0,sqft,98122,1365000,47.6116,-122.3056
2,2.0,1163,sqft,583.0,sqft,98117,648800,47.6873,-122.3772
3,2.0,1740,sqft,8309.0,sqft,98115,1070000,47.6849,-122.2968
4,3.0,1810,sqft,5850.0,sqft,98116,1118000,47.5746,-122.3934
3,1.0,1177,sqft,6150.0,sqft,98126,650000,47.5444,-122.3735
2,1.5,770,sqft,850.0,sqft,98116,550000,47.5746,-122.3934
4,2.0,1870,sqft,5280.0,sqft,98199,1040000,47.6488,-122.3964
1,1.0,696,sqft,186001.19999999998,sqft,98115,305000,47.6849,-122.2968
3,2.5,1380,sqft,1464.0,sqft,98126,523750,47.5444,-122.3735
2,1.0,1650,sqft,6650.0,sqft,98106,630000,47.5344,-122.3547
3,2.0,1640,sqft,5145.0,sqft,98106,700000,47.5344,-122.3547
3,3.5,1360,sqft,1248.0,sqft,98103,700000,47.6733,-122.3426
3,1.0,970,sqft,8160.0,sqft,98177,625000,22.7912,-102.632
5,2.0,2180,sqft,8100.0,sqft,98122,950000,47.6116,-122.3056
4,3.5,2970,sqft,3751.0,sqft,98103,2080000,47.6733,-122.3426
4,2.0,2340,sqft,4560.0,sqft,98103,1800000,47.6733,-122.3426
3,3.0,1420,sqft,6037.0,sqft,98115,950000,47.6849,-122.2968
3,2.5,1520,sqft,2814.0,sqft,98108,818000,47.5413,-122.3129
2,2.0,1242,sqft,742.0,sqft,98122,769950,47.6116,-122.3056
4,3.0,3410,sqft,7389.0,sqft,98144,1850000,47.5846,-122.3005
4,1.0,1150,sqft,5665.0,sqft,98118,575000,47.5412,-122.275
3,2.0,1170,sqft,979.0,sqft,98144,740000,47.5846,-122.3005
3,2.0,1360,sqft,8100.0,sqft,98125,850000,47.717,-122.3015
2,2.0,1200,sqft,1948.0,sqft,98125,620000,47.717,-122.3015
4,2.0,2680,sqft,6035.0,sqft,98177,950000,22.7912,-102.632
2,1.0,670,sqft,6300.0,sqft,98126,510000,47.5444,-122.3735
3,3.5,1240,sqft,1164.0,sqft,98116,690000,47.5746,-122.3934
4,3.0,2940,sqft,4000.0,sqft,98126,1250000,47.5444,-122.3735
2,2.0,1187,sqft,1093.0,sqft,98115,750000,47.6849,-122.2968
4,2.0,1488,sqft,3920.0,sqft,98115,750000,47.6849,-122.2968
3,1.0,970,sqft,12196.800000000001,sqft,98146,515000,47.4995,-122.3603
3,2.5,1681,sqft,172933.2,sqft,98126,610000,47.5444,-122.3735
2,2.0,1144,sqft,4850.0,sqft,98107,769950,47.6701,-122.3763
4,3.5,2860,sqft,5880.0,sqft,98199,1657500,47.6488,-122.3964
3,2.5,3100,sqft,4120.0,sqft,98112,2610000,47.6301,-122.2972
4,3.5,2400,sqft,3060.0,sqft,98103,1750000,47.6733,-122.3426
3,2.5,2920,sqft,9918.0,sqft,98133,985000,47.7377,-122.3431
5,3.0,3450,sqft,3920.0,sqft,98109,1981000,47.6339,-122.3476
3,2.5,1330,sqft,936.0,sqft,98107,819999,47.6701,-122.3763
4,3.5,2440,sqft,7200.0,sqft,98125,1185000,47.717,-122.3015
3,3.5,1580,sqft,1312.0,sqft,98144,950000,47.5846,-122.3005
3,2.0,2299,sqft,6022.0,sqft,98199,1435000,47.6488,-122.3964
5,3.0,2360,sqft,2833.0,sqft,98103,1240000,47.6733,-122.3426
4,3.0,1780,sqft,5005.0,sqft,98117,1184000,47.6873,-122.3772
3,2.0,2250,sqft,8030.0,sqft,98105,2080000,47.6633,-122.3022
5,3.0,1900,sqft,8160.0,sqft,98118,895000,47.5412,-122.275
5,2.5,3090,sqft,6161.0,sqft,98105,1600000,47.6633,-122.3022
5,6.5,6240,sqft,6750.0,sqft,98115,3122000,47.6849,-122.2968
2,1.0,770,sqft,5569.0,sqft,98115,640000,47.6849,-122.2968
1,1.0,820,sqft,13503.6,sqft,98121,590000,47.6151,-122.3447
3,2.0,1622,sqft,1521.0,sqft,98125,692950,47.717,-122.3015
2,1.0,1210,sqft,2000.0,sqft,98144,725000,47.5846,-122.3005
3,1.5,1240,sqft,5000.0,sqft,98117,850000,47.6873,-122.3772
3,3.0,2080,sqft,2486.0,sqft,98108,762000,47.5413,-122.3129
2,2.0,875,sqft,898.0,sqft,98116,625000,47.5746,-122.3934
4,2.0,2425,sqft,5500.0,sqft,98105,1295000,47.6633,-122.3022
4,2.5,1760,sqft,2670.0,sqft,98144,925000,47.5846,-122.3005
2,2.5,994,sqft,1388.0,sqft,98136,670000,47.5398,-122.3878
1,1.0,515,sqft,57063.600000000006,sqft,98109,387000,47.6339,-122.3476
3,3.5,1660,sqft,1228.0,sqft,98144,765000,47.5846,-122.3005
4,2.0,1730,sqft,7723.0,sqft,98126,875000,47.5444,-122.3735
5,3.0,1790,sqft,10018.800000000001,sqft,98125,964000,47.717,-122.3015
2,2.0,1470,sqft,1094.0,sqft,98126,718000,47.5444,-122.3735
3,2.0,2440,sqft,2700.0,sqft,98103,1000000,47.6733,-122.3426
4,2.0,2880,sqft,5000.0,sqft,98103,1485000,47.6733,-122.3426
3,2.0,1678,sqft,1191.0,sqft,98103,1160000,47.6733,-122.3426
3,2.0,1400,sqft,1281.0,sqft,98117,780000,47.6873,-122.3772
6,4.5,5200,sqft,10890.0,sqft,98144,3050000,47.5846,-122.3005
4,3.0,2311,sqft,6048.0,sqft,98115,1211000,47.6849,-122.2968
3,1.5,1060,sqft,6765.0,sqft,98178,535000,47.4924,-122.2359
2,1.0,1150,sqft,7425.0,sqft,98118,575000,47.5412,-122.275
5,3.0,2580,sqft,4462.0,sqft,98109,1500000,47.6339,-122.3476
4,3.5,3240,sqft,5600.0,sqft,98105,2675000,47.6633,-122.3022
5,3.5,3710,sqft,5259.0,sqft,98199,2525000,47.6488,-122.3964
4,3.5,1632,sqft,13068.0,sqft,98136,825000,47.5398,-122.3878
6,7.0,4641,sqft,5000.0,sqft,98112,1850000,47.6301,-122.2972
3,3.5,1846,sqft,2250.0,sqft,98107,1170000,47.6701,-122.3763
3,2.0,1240,sqft,5400.0,sqft,98117,705000,47.6873,-122.3772
2,1.0,1760,sqft,4264.0,sqft,98126,550000,47.5444,-122.3735
1,1.5,1285,sqft,41817.6,sqft,98121,1250000,47.6151,-122.3447
4,2.5,3707,sqft,8100.0,sqft,98177,2100000,22.7912,-102.632
3,2.0,1120,sqft,5518.0,sqft,98106,600000,47.5344,-122.3547
6,5.0,3300,sqft,6800.0,sqft,98105,3598950,47.6633,-122.3022
3,2.0,2160,sqft,4590.0,sqft,98115,825000,47.6849,-122.2968
2,1.0,1440,sqft,7080.0,sqft,98146,488000,47.4995,-122.3603
5,2.0,2567,sqft,4995.0,sqft,98144,1550000,47.5846,-122.3005
3,2.0,1960,sqft,3300.0,sqft,98103,865000,47.6733,-122.3426
5,3.0,2610,sqft,2550.0,sqft,98109,1795000,47.6339,-122.3476
1,1.0,777,sqft,176853.59999999998,sqft,98146,244950,47.4995,-122.3603
3,3.5,1590,sqft,1314.0,sqft,98144,899000,47.5846,-122.3005
3,1.5,1570,sqft,3880.0,sqft,98117,975000,47.6873,-122.3772
4,3.0,2440,sqft,8556.0,sqft,98199,1850000,47.6488,-122.3964
4,4.0,3463,sqft,4304.0,sqft,98112,2050000,47.6301,-122.2972
2,4.5,1840,sqft,1500.0,sqft,98103,1049000,47.6733,-122.3426
2,2.0,1554,sqft,400751.99999999994,sqft,98115,660000,47.6849,-122.2968
2,1.0,950,sqft,4300.0,sqft,98144,337000,47.5846,-122.3005
2,2.0,1371,sqft,5480.0,sqft,98116,1295000,47.5746,-122.3934
3,2.0,2040,sqft,4000.0,sqft,98144,695000,47.5846,-122.3005
4,2.5,2780,sqft,8967.0,sqft,98136,1530000,47.5398,-122.3878
5,3.5,3410,sqft,5000.0,sqft,98115,1725000,47.6849,-122.2968
2,1.5,2280,sqft,4000.0,sqft,98144,650000,47.5846,-122.3005
3,2.0,2100,sqft,7800.0,sqft,98168,510000,47.4889,-122.3012
2,2.0,1101,sqft,1608.0,sqft,98115,780000,47.6849,-122.2968
3,1.5,1030,sqft,6086.0,sqft,98125,739000,47.717,-122.3015
2,2.0,1042,sqft,1615.0,sqft,98144,630000,47.5846,-122.3005
3,3.5,1740,sqft,5000.0,sqft,98103,1020000,47.6733,-122.3426
1,1.0,460,sqft,8094.0,sqft,98108,1250000,47.5413,-122.3129
3,2.0,1540,sqft,993.0,sqft,98122,900000,47.6116,-122.3056
5,2.0,2800,sqft,6250.0,sqft,98103,1200000,47.6733,-122.3426
3,3.5,2480,sqft,5118.0,sqft,98122,1500000,47.6116,-122.3056
5,3.0,2170,sqft,6650.0,sqft,98168,740000,47.4889,-122.3012
5,4.0,2447,sqft,3100.0,sqft,98117,1500000,47.6873,-122.3772
3,2.0,2164,sqft,4000.0,sqft,98117,800000,47.6873,-122.3772
2,1.0,740,sqft,7500.0,sqft,98126,553500,47.5444,-122.3735
